Term,ug_root_dark,ug_root_light,ug_leaf_dark,ug_leaf_light,gcr_40cGy,gcr_80cGy,rad_100Gy_co60_90m_a,rad_100Gy_co60_1440m_a,rad_100Gy_co60_180m,rad_100Gy_co60_90m_b,rad_100Gy_co60_1440m_b,rad_100Gy_co60_90m_c,rad_100Gy_co60_1440m_c,rad_10cGy_cs137_24h,rad_100cGy_cs137_24h
gehring_L3_state::17. CZSC plac phos,-0.9272672378689996,0.8998438646112318,-1.037115495870055,1.386054040181206,-1.0479261896178669,-1.4518428162286308,0.7178921561262086,1.1034518295655156,1.079752377068375,0.8720647606529623,-1.0296186685222137,0.8785077905734434,1.1818754752670646,-0.7743385603406635,0.8500757290699456
gehring_L3_state::17. PEN gen IV,0.9896467752512172,0.9740555809070904,-1.025523359463557,-1.2039239652879523,-0.8183838285981967,0.8774126383450256,1.3330162940717727,-0.9577418999153358,1.3000124366467851,1.2516444104264277,1.0232486070958682,-1.0934071799994567,0.8037358924076421,0.9538884846985431,1.1479327907682948
gehring_L3_state::18. CZSC gen,0.922058183222166,0.8230484112931421,-1.0433255650683453,1.2552041965526095,-1.3110207413031392,-1.0877818673790154,-0.8229545643627785,1.697667695220292,1.2315986831232923,0.7649280905591227,1.280071455933907,-1.113209054144559,1.281564756050333,1.262609650195583,1.078371823702032
gehring_L3_state::18. CZSC plac call,-1.5582238436661269,-0.9106657711512718,-0.8028499826045941,1.2358453628216173,-1.2274248956590212,-1.018676850301982,0.6662870313495156,0.9686943211743051,0.860223209172991,0.7818063797621037,0.819383689011727,0.6220763721854496,0.9879049480344256,0.7267616975539896,-0.8814357781902826
gehring_L3_state::18. FUN epid,0.9186735024376528,-0.8007341703479107,-0.734200105963743,1.302829296287578,-0.9320089666239616,-1.025516607409788,0.634608027825295,0.8308127663387648,0.973662541292652,0.7411335064055714,-1.1853816605569976,-1.3975897059894062,-0.7935754574292491,1.3835377416718222,1.4810332415814784
gehring_L3_state::19. CPT pers nuc,0.7867965384335275,-1.2477547449910562,-1.112944900917561,1.347718239196708,-1.1210228194562917,-0.8606668904134646,1.4457234395712977,1.1052734402673,1.407986384945036,1.1852501853067443,1.555885705300297,0.9453113049393321,1.2978119363183116,1.0486575303948384,1.1982772276711753
gehring_L3_state::19. CZSC plac phos,-1.3228332978767152,-1.574226034248981,-0.6945384851803684,1.2194115215289332,-1.4334564493767148,-1.569173120828077,-0.9638616903680981,-0.517642447309099,-1.1867613358714353,-1.117971255035864,1.268653662978251,-1.5395422758013897,0.8109673054360528,0.9865427560566271,1.066435792904285
gehring_L3_state::19. ii1 basal cont PS,1.0142420278858753,-1.1397111876032264,-1.0412763323661325,1.5786715017076405,1.0719188651356266,-1.0142300087603997,-0.9082185547423118,1.1498351514104583,0.721963719986492,-0.9142838811086443,-1.5089393334338257,-0.7758915975343748,0.9712131842232815,0.8290061751031913,0.7806700788876614
gehring_L3_state::2. EMB low proto,1.100902034043523,-1.698493531297924,-1.5045665794777408,0.8849957194439099,-1.5395210054158823,2.1859987272688373,1.9467576907477933,1.0940067086444594,-1.2352544300343762,1.473171291560563,1.0654462788584471,-1.058819854496086,-1.3830248570132089,1.0832732761367863,-0.9337724646246012
gehring_L3_state::2. EMB up proto II,-0.5887201778074872,-1.6790296164938083,-0.8200584580584543,-0.7171449854826795,-0.9971153721024566,-1.3092191624421157,-1.0248117697237002,-1.626812546731671,-1.7544141084784879,-1.8271649969108004,2.0472217242646558,-1.588130115487046,-1.723454236903389,-1.6863073764325691,-1.5067319740379048
gehring_L3_state::20. CZSC plac call,-1.7631966059036996,-1.19741362295659,1.281590208875597,1.147840265984014,-0.9849580428522812,-0.9619619888887326,-0.8672841916835957,0.8880470912602008,-0.942005166055902,-1.2233070427453756,0.7359005330597947,-1.2320876934730192,0.6773623476867654,-0.9486216004049655,-1.542514454110387
gehring_L3_state::20. CZSC plac phos,-0.6987647757143319,-1.1315903840898178,-0.9805561807025344,1.5392382436880816,-1.2578521527485895,-0.9242859980010332,-0.7238968323782405,0.7502719929952218,1.0021159200425522,-0.8568636254621199,-1.0811498415288878,-1.0771584788295117,-0.5843384962037556,0.6204566907205566,1.097715667393013
gehring_L3_state::20. ii1 endothel,0.814377569103123,-0.760572962720472,-1.0032021307537025,1.2400050705560333,0.9870548590388556,-1.0295460920135568,-0.9084953124701358,1.0010343995438205,0.6784854189571671,1.0235439528614985,0.7553824642636688,-1.036977108186699,0.9637947027141207,0.91793277462387,1.1166832380609626
gehring_L3_state::21. CZSC plac call,-1.574329652187454,-1.0734683144702644,-0.6391495059697037,1.24988027013655,-1.2214177058221938,-0.8685020755409487,0.58677440498838,1.0400635922400787,-0.6267141069565788,-0.9166706747887106,-0.9463178079642726,-0.895934521506526,0.789221494466685,0.48603486186751066,-1.1046284988963264
gehring_L3_state::21. ii1 endothel,1.3596991007305417,-1.1713828396730708,-1.1777837191434013,-1.6042711806385763,0.8955956586208396,-0.904821112170632,0.8424770257016118,-1.0095519449317827,-1.0723915909627064,-1.136989143848307,1.8111752964929793,-1.650260750570581,0.9748626337370686,1.2154338173166712,1.348104926900606
gehring_L3_state::21. ii1'/ii2,0.7187476899577452,1.3712172198413215,-1.3112935268240613,1.096949288691851,-1.1619793395224711,-1.5610373370017516,0.9786648994169365,1.0778385761308649,1.1867149521196612,1.1093084524120667,-0.924734062930278,-0.8430883913200271,1.005058023990684,1.092136814876262,0.6448425908352142
gehring_L3_state::22. ii1 basal cont PS,1.2796393185498174,-1.5535061471627654,-0.8190097111410927,-1.119406122069075,-0.9573779850205238,-1.1877651551981845,-0.9485018165893555,-0.6880581136882896,-0.9715278352036616,-1.2772385144470504,1.4994060099570377,-1.7162762434925323,-0.8674931169923369,1.2941040073105627,0.9920417655413688
gehring_L3_state::22. ii1'/ii2  high sene,0.886484777366785,-0.9342187062949824,-1.3286919183124923,1.504357332128525,-1.3298513683720006,-1.442483313382046,-1.5367134698980953,-0.7323748213683838,0.8900226837955085,1.3089612770809118,0.9632543794955994,-1.2160471465322928,0.6576062996404709,1.1195383814808917,-0.7475278683546519
gehring_L3_state::23. ii1 endothel,0.9710946728714916,-1.7238070713893014,-0.8906135726223505,-1.5904367911735835,-0.7502137514122692,0.9823575570494644,0.6803847650820601,-0.8234220658199032,-0.8344821108784587,-1.3217600256463566,1.5957099506433121,-1.6705588908020377,-0.9118885156325358,1.401243684565332,1.2138031205840878
gehring_L3_state::23. ii1 endothel s-phase,1.0154043526254608,-1.2089700532412655,-1.2360963697385694,-1.509984013601396,0.7779611204894559,-0.9131709711719848,-0.7188330329008891,-0.8206852603155455,-1.3094643332927116,-1.0750039068573145,1.9833076061648984,-1.7313878859544374,1.130945594489834,1.2121895278550283,1.0940805100645068
