Term,ug_root_dark,ug_root_light,ug_leaf_dark,ug_leaf_light,gcr_40cGy,gcr_80cGy,rad_100Gy_co60_90m_a,rad_100Gy_co60_1440m_a,rad_100Gy_co60_180m,rad_100Gy_co60_90m_b,rad_100Gy_co60_1440m_b,rad_100Gy_co60_90m_c,rad_100Gy_co60_1440m_c,rad_10cGy_cs137_24h,rad_100cGy_cs137_24h,hypoxia_1pct,anoxia_0pct,submergence,gravitropism_12h,gravitropism_24h,phototropism
gehring_L2_celltype::MCE,1.2153014243709794,1.648346016508675,-1.57163048919772,0.9224944061895076,-0.8802370153909176,0.7947927541620378,1.104817494936791,1.425558682305664,1.3734189102486294,1.436503243304576,1.2474409607290673,-1.0310641184435212,1.0411571380825198,1.3011896073308349,1.0691355427975096,1.6904792658179766,1.1939740110982973,-1.3717175377319912,-0.7653722665338147,1.8466903588607515,0.8881708659600916
gehring_L2_celltype::OVL,1.5520001560760417,1.5887043199010105,0.6414975005658333,1.701404768001626,0.5756430033281607,-0.6607632920311837,-0.7117930880849032,-1.0698057838641792,0.7927836409271787,1.3873490965256252,0.8420251110272094,-1.529659459996763,0.9344072346355315,1.1256254197821312,0.9206720141031732,1.8383314833611744,1.6404424853034658,-0.9314708828289388,1.32582029533517,1.5199912027901306,-0.6498041879548084
gehring_L2_celltype::PEN,-1.0451746051704254,-1.5841868863419477,-0.8343756260870634,-1.002760356204733,-0.7257611918275139,1.1774245105447887,-0.8053480881635924,-1.504864515947094,-1.5749642013741958,-1.6415218017669144,0.7295152969926371,-1.8104320601660755,-1.2991397772946351,1.0365099766421404,1.0226119814128558,-1.0147097372326577,1.0990216517488856,-1.1528621216386092,-1.012994973064988,1.3502235330424877,1.1112065896424066
gehring_L2_celltype::ii1,1.346170542590122,1.1266263874586242,-0.895299661422523,-1.5833425122451965,0.7522813500973292,0.9847083773184244,0.6490820981861474,-0.7331233044130804,-0.9054616011790072,-1.2459425507724793,1.8503085564251065,-1.8001630644108455,0.9059521140688194,1.3024266206615804,1.0554074434273766,1.1215162251647686,1.0798171334656157,-1.291444114926012,1.0690337769612843,-1.2688804050831437,-0.9780391890153521
gehring_L2_celltype::ii1',-1.1050249124830638,-1.1619770219929442,-0.8045126260940411,-1.100533551381044,-1.2694300755416597,0.8841715878318712,-1.3437857657312533,0.8810421343897162,0.7745394845701613,0.5299671249352991,-0.9098739573053596,-1.3071187611669264,0.7355149357496193,0.7356942760352817,0.7675041315379648,-1.240013932145963,-0.9846008053098174,1.1466591708783005,1.0278281284172233,1.0300581863513447,-0.9624339128931746
gehring_L2_celltype::ii2,-0.7516878085361115,0.9948914602986282,-1.0618469107467985,0.8990063814396582,-0.6393850546394125,-0.7491854376618702,0.729173482617795,0.9407291670881648,1.103903965740113,-0.8423123749245542,-1.253965274452139,-0.9314095217774282,0.7914393045819845,1.0092102834993653,0.4901652489728193,0.9904988841283706,1.2514066060527176,1.231767035666675,1.5266219741692262,-0.9455353591041004,-0.9045849223478287
gehring_L2_celltype::oi1,0.9880804073653436,-1.1298467849221592,-0.8418118011329888,-1.2783317291494558,-0.7685959239088856,-0.875526517501944,-1.0132248278901452,0.9737484738787384,-1.0586238735513998,-1.5626516760237972,1.8235944016896803,-1.5824453110993446,0.9120474963052716,1.434681314457726,-0.6373485243335751,-0.9253290981098804,0.9144364645378966,-0.9703187837297484,1.036895927887878,-0.9906518769395998,-1.0372719943784732
gehring_L2_celltype::oi2,1.3622873552609904,-1.6074349539226538,-1.0623518744106972,-1.4189911670902815,-1.2452070110197857,-0.6549242915239821,0.5953472109593567,-1.2199076176678405,-1.4912073927763838,-1.5704177297734958,1.38193990607354,-1.8597250843344424,1.1246070668945578,1.3215146589907876,1.3195472867334477,-1.1966015186971335,-1.225612419528738,-1.1535351280925947,-1.730652464522567,1.3890670608155196,-0.9485451288112888
gehring_L3_state::1. EMB up proto,-1.1876737751664448,-1.7523211759743245,-1.2641115277666883,0.5370316142288799,-0.8177398538714169,-0.9555107425837684,0.5169965405538582,-1.090647122697132,-1.5643341404112343,-1.5140268357221278,1.99772303278216,-1.7218682279869977,-0.8512446174506983,-1.6510654879922224,-1.2708607295386265,-2.2899669285804785,-1.406594491222163,-0.768386386715731,-1.575229801251527,0.8661487778729545,0.6872997687774131
gehring_L3_state::1. EMB up proto I,-0.8113659066625023,-1.5920107575301243,-1.3257484099166408,0.7028344830278895,-1.360980837999683,-1.310791993947145,0.8808044273931224,-1.3186293682460135,-1.3882540887200054,-1.3308046227863144,1.9850303030251,-1.5647009713061846,-1.250148935848768,-0.8734671581475791,-1.4631548187149417,-2.176635872224776,-1.1759406127502985,-1.1770252643635462,-1.6808576076533888,1.2353102694900722,-0.9384991006941148
gehring_L3_state::1. EMB upp proto,1.1025609516421782,-1.8260071258567767,-0.9882457754543812,0.9602665984900493,-1.3092905339249836,2.249426190383426,2.020034451805974,0.9694237919199976,-1.030876435234824,1.5885952956782472,-0.849668460851988,-1.213136382349093,-1.5206838461168608,0.8630182229207661,0.8207436221045442,-1.2806159618982924,0.955805948060709,-1.1971782845602166,-1.659001576492522,1.313497247181637,-0.7974600603291926
