panel_source,panel_group,gene,rank,logfoldchanges,pvals_adj,score
germ_cluster,15,AT4G34870,3,3.291325807571411,9.47709946603787e-221,31.979446411132812
germ_cluster,15,AT5G42980,4,3.467665910720825,1.7463343609316916e-212,31.370115280151367
germ_cluster,15,AT5G57350,5,9.780784606933594,3.952800078995384e-207,30.967788696289062
germ_cluster,15,AT2G16600,6,3.252861499786377,1.0473344755789408e-193,29.948123931884766
germ_cluster,15,AT5G02380,7,5.405467987060547,9.950150326066008e-193,29.86778450012207
germ_cluster,15,AT3G03270,8,6.1727705001831055,2.740721915888132e-191,29.7522029876709
germ_cluster,15,AT2G27030,9,4.002138137817383,1.302369117446882e-173,28.348711013793945
germ_cluster,15,AT5G22090,10,6.797536373138428,8.029779827812001e-161,27.28763198852539
germ_cluster,15,AT5G04080,11,8.798927307128906,4.913874292328378e-155,26.79201316833496
germ_cluster,15,AT1G54410,12,5.077694416046143,1.5577422694781405e-153,26.659616470336914
germ_cluster,15,AT1G22710,13,7.39668083190918,9.121157398785218e-148,26.154399871826172
germ_cluster,15,AT5G43380,14,8.908570289611816,7.117507565442434e-142,25.62830352783203
germ_cluster,15,AT1G79430,15,8.149932861328125,8.061547190790402e-140,25.44066047668457
germ_cluster,15,AT3G08580,16,1.9448444843292236,5.458728116029093e-136,25.08953857421875
germ_cluster,15,AT5G54940,17,2.9192113876342773,1.5087641175632705e-135,25.046632766723633
germ_cluster,15,AT5G02600,18,8.198165893554688,5.898370935481411e-133,24.805274963378906
germ_cluster,15,AT2G47710,19,3.712521553039551,2.662262864427065e-120,23.6011962890625
germ_cluster,15,AT3G56240,20,5.927081108093262,1.5094554288651445e-119,23.5255184173584
germ_cluster,15,AT5G62680,21,6.676167011260986,2.359331653347734e-119,23.504487991333008
germ_cluster,15,AT4G33660,22,5.140172958374023,2.1751244948087108e-113,22.911794662475586
germ_cluster,15,AT1G66200,23,6.901096820831299,2.3545435656428907e-113,22.906404495239258
germ_cluster,15,AT1G01470,24,3.5530760288238525,1.1424368155372404e-106,22.223499298095703
germ_cluster,15,AT5G45350,25,3.3216664791107178,1.1424368155372404e-106,22.221773147583008
germ_cluster,15,AT1G69410,26,3.380636215209961,4.803927035223403e-106,22.155410766601562
germ_cluster,15,AT4G10040,27,2.9803502559661865,6.3084083745587305e-106,22.141433715820312
germ_cluster,15,AT3G16360,28,8.683072090148926,8.819258113590003e-106,22.12468719482422
germ_cluster,15,AT1G31812,29,3.1620476245880127,9.479279463485752e-105,22.015718460083008
germ_cluster,15,AT3G03341,30,3.058710813522339,7.250639325231432e-100,21.498409271240234
germ_cluster,15,AT5G59890,31,4.336098670959473,7.442754427629957e-97,21.17109489440918
germ_cluster,15,AT5G12140,32,3.2863876819610596,3.9246480129483216e-95,20.98192596435547
germ_cluster,15,AT4G26970,33,4.446271896362305,4.715821572570202e-94,20.8619384765625
germ_cluster,15,AT4G01600,34,8.589447021484375,3.50559305114717e-92,20.65345573425293
germ_cluster,15,AT2G38640,35,7.2113752365112305,3.413157042143978e-87,20.08823013305664
germ_cluster,15,AT1G78370,36,3.7930331230163574,5.002799399054147e-84,19.7215633392334
germ_cluster,15,AT1G69510,37,2.628807783126831,8.164628990131131e-84,19.695459365844727
germ_cluster,15,AT1G54575,38,7.4695048332214355,7.467032386069994e-81,19.345781326293945
germ_cluster,15,AT5G35680,39,2.801130771636963,2.111080684954778e-79,19.17144012451172
germ_cluster,15,AT2G24940,40,2.828125476837158,1.1108524920260628e-78,19.083606719970703
germ_cluster,15,AT4G19840,41,8.793655395507812,2.322207291065861e-78,19.043800354003906
germ_cluster,15,AT1G10380,42,10.248377799987793,5.382713523103985e-77,18.877269744873047
germ_cluster,15,AT5G42146,43,9.739452362060547,6.931640185689949e-75,18.617673873901367
germ_cluster,15,AT1G70490,44,2.390667200088501,1.0909766594686762e-72,18.343549728393555
germ_cluster,15,AT4G11010,45,1.9529348611831665,1.9226560744050185e-72,18.311553955078125
germ_cluster,15,AT5G20010,46,2.0898826122283936,4.202242934930989e-72,18.26778221130371
germ_cluster,15,AT1G07640,47,5.923578262329102,1.1851254535070666e-71,18.209978103637695
germ_cluster,15,AT5G66440,48,6.17094087600708,2.0931382104893867e-71,18.17770004272461
germ_cluster,15,AT2G21060,49,2.4209649562835693,3.2951126108935523e-71,18.1506404876709
germ_cluster,15,AT2G20562,50,3.4620046615600586,7.488783870374944e-71,18.104440689086914
germ_cluster,2,AT2G45180,1,5.271771430969238,5.462811097936069e-180,28.9373722076416
germ_cluster,2,AT5G15230,2,4.61892557144165,4.4567512241006115e-175,28.52008819580078
germ_cluster,2,AT1G62480,3,6.45981502532959,1.8174680279217885e-145,26.007831573486328
germ_cluster,2,AT5G10430,4,3.9905312061309814,3.7422370307550427e-140,25.52252197265625
germ_cluster,2,AT2G22170,5,3.9866511821746826,1.104736182486132e-134,25.016033172607422
germ_cluster,2,AT4G32460,6,3.4714667797088623,9.307615173839695e-132,24.738367080688477
germ_cluster,2,AT1G78040,7,2.0118911266326904,5.82733291327552e-129,24.470823287963867
germ_cluster,2,AT4G30660,8,2.664276599884033,1.846507401806738e-127,24.323945999145508
germ_cluster,2,AT3G23810,9,4.406899452209473,6.274512113415889e-126,24.17394256591797
germ_cluster,2,AT1G76640,10,4.127450466156006,3.6561569280705265e-124,24.001102447509766
germ_cluster,2,AT4G13930,11,2.708728551864624,2.3527494754919157e-120,23.6295223236084
germ_cluster,2,AT2G30870,12,3.4178385734558105,5.9474335516160455e-118,23.390926361083984
germ_cluster,2,AT2G14890,13,2.6249022483825684,7.305815462406244e-117,23.28021240234375
germ_cluster,2,AT5G09980,14,4.013636589050293,5.686393193275194e-115,23.089548110961914
germ_cluster,2,AT1G11580,15,4.681107521057129,4.3377681730002914e-114,22.998552322387695
germ_cluster,2,AT2G30860,16,3.792536735534668,9.181695937308603e-114,22.963180541992188
germ_cluster,2,AT2G03680,17,2.4389450550079346,2.9001590186850384e-113,22.910493850708008
germ_cluster,2,AT4G15160,18,7.086697101593018,9.923734486084986e-111,22.65233612060547
germ_cluster,2,AT4G13940,19,1.6057860851287842,9.473260553118274e-107,22.24250030517578
germ_cluster,2,AT1G75780,20,4.398576259613037,3.1394406461465164e-106,22.186368942260742
germ_cluster,2,AT3G17390,21,2.241995334625244,1.3069398218882198e-105,22.11992073059082
germ_cluster,2,AT1G21310,22,5.49772310256958,4.9310748284502716e-104,21.953405380249023
germ_cluster,2,AT5G15970,23,3.3254904747009277,2.0617020346803706e-103,21.886253356933594
germ_cluster,2,AT5G17920,24,2.0766537189483643,3.4980450252800474e-103,21.860191345214844
germ_cluster,2,AT1G66240,25,2.0272369384765625,1.0540848394235164e-98,21.3823184967041
germ_cluster,2,AT1G20010,26,3.3671810626983643,8.849517988950362e-97,21.17272186279297
germ_cluster,2,AT3G08580,27,1.3329153060913086,3.600812506363941e-95,20.995559692382812
germ_cluster,2,AT4G21850,28,3.782550573348999,5.260786202021018e-95,20.975805282592773
germ_cluster,2,AT5G65390,29,3.3440122604370117,2.8958618069006646e-94,20.89284324645996
germ_cluster,2,AT4G29350,30,1.9816418886184692,1.7147087550974515e-93,20.80611228942871
germ_cluster,2,AT2G35120,31,2.444138526916504,3.3131729023057065e-93,20.77292823791504
germ_cluster,2,AT4G38920,32,2.2128350734710693,4.798492635306821e-93,20.753604888916016
germ_cluster,2,AT3G51240,33,3.437088966369629,5.5906845037223815e-93,20.744779586791992
germ_cluster,2,AT4G30650,34,2.899150848388672,1.4168741186043788e-92,20.69856834411621
germ_cluster,2,AT2G06850,35,2.8814055919647217,4.306845655321654e-91,20.531930923461914
germ_cluster,2,AT3G21720,36,1.833986520767212,6.47884275605402e-90,20.398405075073242
germ_cluster,2,AT3G52930,37,1.862706184387207,2.1047596405940518e-88,20.226106643676758
germ_cluster,2,AT3G02230,38,2.398526430130005,4.394860129927379e-87,20.0743465423584
germ_cluster,2,AT4G12730,39,3.979248046875,9.950112735003355e-87,20.032405853271484
germ_cluster,2,AT1G19450,40,3.545351028442383,3.8492071396126544e-85,19.848278045654297
germ_cluster,2,AT2G36880,41,2.7018001079559326,2.3658327934644783e-84,19.754348754882812
germ_cluster,2,AT1G04820,42,2.2925939559936523,1.1515311857871812e-83,19.67308807373047
germ_cluster,2,AT1G08200,43,2.498140573501587,3.2296767374727572e-83,19.61956214904785
germ_cluster,2,AT5G42890,44,1.56943678855896,1.3436816219076624e-82,19.545806884765625
germ_cluster,2,AT2G45960,45,2.0149178504943848,1.6484257533204488e-82,19.534250259399414
germ_cluster,2,AT3G17020,46,2.459101438522339,1.9939215104487266e-82,19.523433685302734
germ_cluster,2,AT5G44340,47,2.0926270484924316,4.258876126978011e-82,19.48354721069336
germ_cluster,2,AT1G74100,48,3.4975452423095703,5.138052635880904e-82,19.472881317138672
germ_cluster,2,AT3G09820,49,2.0809030532836914,7.058878721931013e-82,19.4555721282959
germ_cluster,2,AT5G15150,50,4.976183891296387,5.086838446410333e-81,19.353042602539062
germ_cluster,3,ATCG00740,1,3.654984474182129,0.0,48.457000732421875
germ_cluster,3,ATCG00800,2,3.575856924057007,0.0,46.38905334472656
germ_cluster,3,AT1G01320,3,3.623037338256836,0.0,45.20660400390625
germ_cluster,3,ATCG01130,4,3.156477928161621,0.0,45.070186614990234
germ_cluster,3,AT2G10940,5,5.409097671508789,0.0,43.92897033691406
germ_cluster,3,AT5G38420,6,4.136106014251709,0.0,43.85643005371094
germ_cluster,3,AT2G28000,7,2.917269706726074,0.0,43.49047088623047
germ_cluster,3,ATCG00790,8,3.212749719619751,0.0,43.19855499267578
germ_cluster,3,ATCG00170,9,3.2414000034332275,0.0,42.62101745605469
germ_cluster,3,AT1G61800,10,4.61119270324707,0.0,41.8383903503418
germ_cluster,3,AT1G67090,11,3.4931447505950928,0.0,41.83048629760742
germ_cluster,3,ATCG00340,12,3.4130194187164307,0.0,41.568397521972656
germ_cluster,3,ATCG00160,13,3.2663626670837402,0.0,41.22806930541992
germ_cluster,3,ATCG00470,14,2.992048740386963,0.0,41.05726623535156
germ_cluster,3,ATCG00810,15,3.0950989723205566,0.0,40.5311279296875
germ_cluster,3,AT4G29060,16,3.2120535373687744,0.0,40.365333557128906
germ_cluster,3,AT3G53460,17,2.796560525894165,0.0,39.6311149597168
germ_cluster,3,ATCG00180,18,2.969552516937256,0.0,39.1115837097168
germ_cluster,3,AT2G37220,19,2.585921287536621,0.0,38.61191177368164
germ_cluster,3,AT5G26742,20,2.7230451107025146,0.0,38.020530700683594
germ_cluster,3,AT3G27850,21,2.788269519805908,8.067175279743062e-302,37.30718994140625
germ_cluster,3,AT4G20360,22,2.7448291778564453,9.147564963171887e-294,36.805809020996094
germ_cluster,3,AT4G38970,23,2.925790309906006,9.682176835163382e-291,36.61502456665039
germ_cluster,3,AT1G35680,24,2.6220498085021973,1.8746259706805658e-289,36.532901763916016
germ_cluster,3,AT1G79850,25,2.6028025150299072,4.238725163257388e-278,35.809532165527344
germ_cluster,3,AT1G44575,26,3.1782352924346924,2.015409126186504e-276,35.70051574707031
germ_cluster,3,AT1G72610,27,4.0088324546813965,3.915767600827189e-266,35.03011703491211
germ_cluster,3,AT5G08280,28,2.5483710765838623,1.0501023667161739e-264,34.93513488769531
germ_cluster,3,AT3G52960,29,2.1441071033477783,4.40928686141627e-263,34.82706832885742
germ_cluster,3,ATCG00040,30,2.777508020401001,2.7749914502577146e-262,34.77328109741211
germ_cluster,3,AT3G13470,31,2.4078056812286377,4.930573394103282e-262,34.75581741333008
germ_cluster,3,AT5G58250,32,2.5609986782073975,2.791910045064164e-251,34.03565216064453
germ_cluster,3,AT1G55490,33,2.449768543243408,2.729514641842818e-250,33.967750549316406
germ_cluster,3,AT3G07430,34,2.310809373855591,4.304765446604871e-248,33.817684173583984
germ_cluster,3,AT5G38410,35,2.829911231994629,5.038089507229322e-247,33.74407196044922
germ_cluster,3,AT2G38140,36,2.338176727294922,9.647913371309779e-245,33.587284088134766
germ_cluster,3,AT5G03860,37,2.046072483062744,5.131348327126046e-240,33.26119613647461
germ_cluster,3,AT1G60950,38,2.5336058139801025,1.3656371164737375e-239,33.230979919433594
germ_cluster,3,AT1G10960,39,2.4030752182006836,5.0071995111748113e-238,33.121726989746094
germ_cluster,3,AT3G63160,40,2.6810905933380127,4.745281756283726e-237,33.052833557128906
germ_cluster,3,AT3G11630,41,2.2180075645446777,4.745281756283726e-237,33.052310943603516
germ_cluster,3,AT1G05190,42,2.502305507659912,2.2917857346645474e-236,33.00394821166992
germ_cluster,3,ATCG00780,43,2.9706289768218994,8.066078526061724e-230,32.54372024536133
germ_cluster,3,AT3G15190,44,2.3340094089508057,2.171825959293646e-229,32.51259231567383
germ_cluster,3,ATCG00820,45,2.364039659500122,2.410109063463655e-228,32.437862396240234
germ_cluster,3,AT3G63490,46,2.3060872554779053,1.436560209528229e-227,32.38216018676758
germ_cluster,3,ATCG00190,47,2.6084678173065186,2.065765227538946e-226,32.29914093017578
germ_cluster,3,AT1G07320,48,2.3863680362701416,1.5491579725157769e-224,32.1646728515625
germ_cluster,3,AT1G32990,49,2.4266719818115234,1.1946860611490545e-223,32.10051727294922
germ_cluster,3,AT1G06190,50,2.28206729888916,4.8055435423600174e-223,32.056541442871094
germ_cluster,4,AT3G55280,1,1.7507116794586182,2.4003267668949e-148,26.302873611450195
germ_cluster,4,AT3G06680,2,1.8453415632247925,6.000961328343469e-147,26.1539363861084
germ_cluster,4,AT3G23830,3,2.260532855987549,1.4459576500312569e-146,26.104833602905273
germ_cluster,4,AT3G16080,4,1.5081340074539185,9.318735034702922e-138,25.305753707885742
germ_cluster,4,AT5G03850,5,1.4154157638549805,2.412250044193073e-136,25.16819953918457
germ_cluster,4,AT5G64140,6,1.5065295696258545,8.793935778247667e-132,24.740657806396484
germ_cluster,4,AT2G40205,7,1.6765532493591309,4.0134167435876447e-129,24.486032485961914
germ_cluster,4,AT1G27400,8,1.6402629613876343,9.965869280416269e-129,24.44346809387207
germ_cluster,4,AT5G56710,9,1.2509486675262451,4.440073200627584e-127,24.28306770324707
germ_cluster,4,AT2G18020,10,1.327858805656433,5.0246972678562273e-126,24.17876434326172
germ_cluster,4,AT4G27090,11,1.1981358528137207,6.865031126176012e-126,24.161937713623047
germ_cluster,4,AT2G21660,12,1.6993396282196045,1.337808811711861e-123,23.939485549926758
germ_cluster,4,AT3G04400,13,1.2255326509475708,3.1046620488171534e-121,23.70789337158203
germ_cluster,4,AT4G25630,14,2.1215813159942627,2.636337186587813e-120,23.61452293395996
germ_cluster,4,AT3G23390,15,1.3488149642944336,3.828614518538116e-116,23.202926635742188
germ_cluster,4,AT2G36620,16,1.409988284111023,1.0172069068257216e-113,22.958728790283203
germ_cluster,4,AT1G79075,17,1.7829428911209106,1.3363190563361473e-113,22.944225311279297
germ_cluster,4,AT2G20490,18,1.715717077255249,6.927367103140519e-113,22.87003517150879
germ_cluster,4,AT2G37190,19,1.4216071367263794,8.121888880325036e-113,22.86073112487793
germ_cluster,4,AT3G56020,20,1.512690782546997,3.4064370964786282e-112,22.795804977416992
germ_cluster,4,AT4G15000,21,1.3091424703598022,4.532563807402588e-112,22.781158447265625
germ_cluster,4,AT1G48920,22,1.865771770477295,3.179070283588508e-111,22.693613052368164
germ_cluster,4,AT4G17390,23,1.3607975244522095,9.95025636644118e-111,22.641273498535156
germ_cluster,4,AT3G59540,24,1.3131794929504395,9.95025636644118e-111,22.63953971862793
germ_cluster,4,AT3G22230,25,1.3252947330474854,6.480474624889695e-110,22.554977416992188
germ_cluster,4,AT3G15357,26,2.5471935272216797,3.291763615766578e-108,22.378753662109375
germ_cluster,4,AT5G16130,27,1.4108861684799194,3.9456762765117656e-108,22.368988037109375
germ_cluster,4,AT3G04920,28,1.4870173931121826,2.74199791075014e-107,22.280696868896484
germ_cluster,4,AT2G27710,29,1.2180616855621338,3.858236894925374e-107,22.26382064819336
germ_cluster,4,AT2G43460,30,1.3082921504974365,7.579461420283749e-107,22.232009887695312
germ_cluster,4,AT2G41650,31,1.8366968631744385,7.389138375425778e-105,22.02398681640625
germ_cluster,4,AT3G62250,32,1.1952775716781616,1.764706761672684e-103,21.878286361694336
germ_cluster,4,AT5G57290,33,1.129111886024475,1.1271976491780593e-101,21.686437606811523
germ_cluster,4,AT1G56110,34,1.9242432117462158,4.986902955402273e-100,21.50996971130371
germ_cluster,4,AT5G22440,35,1.5820066928863525,1.3818702857376882e-99,21.461288452148438
germ_cluster,4,AT4G10450,36,1.6731244325637817,5.146310107278607e-98,21.289831161499023
germ_cluster,4,AT1G54690,37,2.6758649349212646,3.1172513152559897e-97,21.20398712158203
germ_cluster,4,AT2G01250,38,1.3345134258270264,2.1227970719278557e-96,21.112295150756836
germ_cluster,4,AT3G53430,39,1.4645473957061768,4.0229875880172e-96,21.080862045288086
germ_cluster,4,AT4G12600,40,1.633387804031372,6.77737561241785e-95,20.945594787597656
germ_cluster,4,AT1G22780,41,1.3904569149017334,2.2478133357127103e-93,20.776975631713867
germ_cluster,4,AT5G60670,42,1.612087607383728,2.7036304836955293e-92,20.65606117248535
germ_cluster,4,AT3G49010,43,1.31734299659729,5.348306132254633e-90,20.39797019958496
germ_cluster,4,AT3G05560,44,1.312005877494812,5.619115995078042e-90,20.394454956054688
germ_cluster,4,AT2G27840,45,1.9788281917572021,2.7832951115096586e-86,19.9718017578125
germ_cluster,4,AT3G57150,46,1.8147748708724976,8.642028559160249e-85,19.79840850830078
germ_cluster,4,AT4G25890,47,1.7618151903152466,7.3957122921562115e-84,19.688907623291016
germ_cluster,4,AT3G09200,48,1.1880221366882324,1.1681206804573868e-83,19.66471290588379
germ_cluster,4,AT2G19730,49,1.272187352180481,5.216876764336157e-83,19.5876522064209
germ_cluster,4,AT5G20160,50,1.6070629358291626,8.07300286730553e-83,19.564416885375977
germ_cluster,5,AT2G20490,1,2.5415844917297363,4.303177881402157e-284,36.28133010864258
germ_cluster,5,AT1G31970,2,3.0569281578063965,5.2542945833520946e-248,33.89541244506836
germ_cluster,5,AT4G33865,3,1.8367602825164795,6.281070344045322e-243,33.53694152832031
germ_cluster,5,AT1G75830,4,4.3267974853515625,1.8855639496827648e-233,32.87165832519531
germ_cluster,5,AT5G20160,5,2.591237783432007,1.5234220144092298e-230,32.660736083984375
germ_cluster,5,AT5G27120,6,2.816948890686035,1.7515665005230366e-222,32.08230209350586
germ_cluster,5,AT4G25630,7,2.7286548614501953,6.28808553059947e-221,31.965787887573242
germ_cluster,5,AT1G48920,8,2.3649096488952637,4.5778591895636845e-206,30.873472213745117
germ_cluster,5,AT3G24080,9,2.985076665878296,1.451372729933639e-205,30.832298278808594
germ_cluster,5,AT4G09320,10,2.1361520290374756,3.624068797706596e-204,30.724445343017578
germ_cluster,5,AT3G08520,11,2.110461473464966,8.673122934184024e-203,30.61792755126953
germ_cluster,5,AT5G39850,12,3.043710708618164,8.304784028613508e-195,30.00948143005371
germ_cluster,5,AT4G12600,13,2.249696731567383,3.99578526412921e-187,29.412086486816406
germ_cluster,5,AT3G44750,14,2.3878538608551025,6.84872845794719e-187,29.39126205444336
germ_cluster,5,AT3G59540,15,1.542307734489441,2.972380720396073e-183,29.10286521911621
germ_cluster,5,AT3G16080,16,1.671359896659851,3.5759193845028855e-179,28.77637481689453
germ_cluster,5,AT3G23830,17,2.4040920734405518,8.707330764452805e-178,28.663240432739258
germ_cluster,5,AT3G56070,18,2.2774341106414795,8.920238020104449e-177,28.58005142211914
germ_cluster,5,AT5G25460,19,2.982407808303833,3.6119718227751295e-176,28.52924346923828
germ_cluster,5,AT4G10450,20,2.1678690910339355,3.12128757290755e-169,27.962671279907227
germ_cluster,5,AT3G22230,21,1.5563404560089111,1.3010882363767195e-165,27.661605834960938
germ_cluster,5,AT3G03920,22,2.146822690963745,2.965857256808532e-165,27.630159378051758
germ_cluster,5,AT3G04920,23,1.7173030376434326,9.878283664494045e-159,27.080242156982422
germ_cluster,5,AT1G56110,24,2.183060884475708,1.588623852896756e-149,26.285301208496094
germ_cluster,5,AT5G67510,25,2.027306079864502,8.347390830402643e-148,26.132808685302734
germ_cluster,5,AT5G03850,26,1.4862641096115112,1.0371480562210203e-146,26.034849166870117
germ_cluster,5,AT2G36170,27,1.9682583808898926,6.887464063373133e-140,25.423763275146484
germ_cluster,5,AT4G25340,28,2.193399429321289,1.030744782040322e-137,25.224868774414062
germ_cluster,5,AT1G69530,29,2.895559787750244,6.719849637736382e-136,25.057580947875977
germ_cluster,5,AT5G60670,30,1.9321507215499878,1.9661782149771258e-135,25.013412475585938
germ_cluster,5,AT2G23350,31,2.071476697921753,7.65096059720999e-129,24.398900985717773
germ_cluster,5,AT3G22660,32,2.2669200897216797,3.315716839279738e-128,24.337522506713867
germ_cluster,5,AT2G41650,33,1.9852570295333862,2.9573851609766648e-127,24.24633026123047
germ_cluster,5,AT4G09030,34,1.6727837324142456,4.929183586408403e-127,24.224056243896484
germ_cluster,5,AT2G27840,35,2.210897922515869,3.459701569024935e-126,24.142419815063477
germ_cluster,5,AT3G57150,36,2.0739493370056152,4.294725137239824e-126,24.132312774658203
germ_cluster,5,AT3G49010,37,1.5595805644989014,3.7976900776705734e-125,24.040843963623047
germ_cluster,5,AT2G38230,38,2.130983591079712,5.543845085300804e-124,23.928152084350586
germ_cluster,5,AT1G57660,39,1.7552435398101807,4.505683235279957e-121,23.645872116088867
germ_cluster,5,AT5G67360,40,2.2013421058654785,4.892610751763258e-121,23.641324996948242
germ_cluster,5,AT4G17390,41,1.4664125442504883,6.458484107118296e-121,23.628555297851562
germ_cluster,5,AT2G40205,42,1.6486960649490356,4.7233254707259316e-120,23.54332733154297
germ_cluster,5,AT3G15357,43,2.5003838539123535,2.7156859461477905e-115,23.072980880737305
germ_cluster,5,AT1G27400,44,1.6192485094070435,3.8392264201534106e-114,22.957109451293945
germ_cluster,5,AT3G57520,45,2.3361475467681885,4.904418105350932e-114,22.945484161376953
germ_cluster,5,AT5G09510,46,1.6339468955993652,1.3648131481455428e-112,22.79938316345215
germ_cluster,5,AT1G27300,47,2.0813939571380615,9.391794223110381e-108,22.30547523498535
germ_cluster,5,AT1G26770,48,2.7297630310058594,1.6290672106899828e-107,22.279876708984375
germ_cluster,5,AT3G06680,49,1.7056182622909546,2.0524758783089307e-107,22.268600463867188
germ_cluster,5,AT2G38210,50,2.673347234725952,2.992373817280466e-107,22.250791549682617
germ_cluster,6,AT1G27950,1,5.382996559143066,5.517160267317681e-114,23.10539436340332
germ_cluster,6,AT2G38530,2,5.0498833656311035,5.3645824884390635e-77,19.0400390625
germ_cluster,6,AT2G20835,3,5.663323402404785,8.298570204825937e-73,18.506093978881836
germ_cluster,6,AT2G26250,4,4.519151210784912,9.017351916555769e-70,18.109708786010742
germ_cluster,6,AT3G18490,5,4.169336795806885,5.18630216413448e-69,18.00078582763672
germ_cluster,6,AT2G42840,6,4.537949562072754,6.26041424491371e-69,17.980253219604492
germ_cluster,6,AT3G43720,7,4.0668745040893555,3.549810976897998e-59,16.679729461669922
germ_cluster,6,AT5G56260,8,2.604522466659546,1.7546693013394083e-54,16.012828826904297
germ_cluster,6,AT1G17200,9,4.68281888961792,1.0453131057789314e-52,15.74908447265625
germ_cluster,6,AT4G04890,10,4.2829461097717285,3.862717308551344e-46,14.754901885986328
germ_cluster,6,AT2G26190,11,3.699230909347534,1.0660990364796201e-44,14.522820472717285
germ_cluster,6,AT5G45670,12,4.169966697692871,1.131013416654128e-42,14.193490982055664
germ_cluster,6,AT3G21720,13,1.9531404972076416,1.571053079503807e-42,14.164810180664062
germ_cluster,6,AT3G23730,14,2.7979485988616943,2.4403844222923614e-42,14.128619194030762
germ_cluster,6,AT3G45310,15,2.4110753536224365,3.9455552521844054e-42,14.08987045288086
germ_cluster,6,AT4G39330,16,4.231754779815674,9.135688458505423e-41,13.861578941345215
germ_cluster,6,AT2G38540,17,3.9541306495666504,2.410685146484088e-39,13.620245933532715
germ_cluster,6,AT1G43780,18,3.3377058506011963,2.9947353080489076e-39,13.600213050842285
germ_cluster,6,AT4G14440,19,4.5063395500183105,9.561027447722775e-37,13.167747497558594
germ_cluster,6,AT1G68560,20,2.2210559844970703,4.716721681769348e-36,13.042769432067871
germ_cluster,6,AT4G21750,21,3.9759860038757324,3.8804306372882816e-35,12.87736988067627
germ_cluster,6,AT4G01250,22,2.6439597606658936,8.567893894267452e-35,12.812472343444824
germ_cluster,6,AT4G31550,23,2.546295642852783,2.1994091980531547e-34,12.735655784606934
germ_cluster,6,AT3G02110,24,3.2203705310821533,2.5426053892183393e-34,12.721009254455566
germ_cluster,6,AT4G36880,25,2.661975145339966,3.8583943966632004e-34,12.68518352508545
germ_cluster,6,AT1G56580,26,2.854072093963623,1.3416342190665448e-33,12.58406925201416
germ_cluster,6,AT3G51600,27,3.830247640609741,2.3530665759039635e-32,12.352778434753418
germ_cluster,6,AT1G56340,28,1.8432352542877197,3.872640586959573e-32,12.30970573425293
germ_cluster,6,AT1G54010,29,3.504305362701416,5.897149941789346e-32,12.27287769317627
germ_cluster,6,AT5G67360,30,2.0206000804901123,4.426508487537797e-31,12.10583782196045
germ_cluster,6,AT5G42890,31,1.4334146976470947,4.946022833736422e-30,11.903440475463867
germ_cluster,6,AT2G37640,32,2.1807987689971924,6.81374308121701e-30,11.874028205871582
germ_cluster,6,AT5G43760,33,3.262253999710083,1.203445300696056e-29,11.823777198791504
germ_cluster,6,AT5G51750,34,4.439203262329102,2.3633382518509725e-29,11.764444351196289
germ_cluster,6,AT5G66780,35,1.933268666267395,3.002625302756012e-29,11.741769790649414
germ_cluster,6,AT2G02850,36,3.8913350105285645,3.130281033222603e-29,11.735865592956543
germ_cluster,6,AT4G37870,37,1.6503353118896484,5.062261901169741e-29,11.692801475524902
germ_cluster,6,AT1G07080,38,1.7916651964187622,1.6786494589317266e-28,11.588289260864258
germ_cluster,6,AT3G02790,39,1.7966324090957642,2.036848973630445e-28,11.569479942321777
germ_cluster,6,AT3G21090,40,4.427073001861572,2.6992604676770143e-28,11.543118476867676
germ_cluster,6,AT4G32460,41,2.4171109199523926,7.458603171640021e-27,11.251959800720215
germ_cluster,6,AT3G47800,42,2.954123020172119,8.405537434094621e-26,11.034158706665039
germ_cluster,6,AT4G35090,43,1.4149705171585083,2.1088736482077054e-25,10.94902515411377
germ_cluster,6,AT4G01610,44,1.4667457342147827,2.5978511095337945e-24,10.717045783996582
germ_cluster,6,AT4G30470,45,3.14363169670105,1.604649324071486e-23,10.54515552520752
germ_cluster,6,AT4G18970,46,3.8421401977539062,3.6871691040348754e-23,10.464583396911621
germ_cluster,6,AT5G02240,47,2.1724703311920166,8.295516558413306e-23,10.385456085205078
germ_cluster,6,AT1G06360,48,4.517087459564209,1.5467144826202668e-22,10.323821067810059
germ_cluster,6,AT5G14450,49,1.82437002658844,1.9489938914591285e-22,10.299625396728516
germ_cluster,6,AT3G28910,50,3.033109188079834,2.5390894896504885e-22,10.272202491760254
germ_cluster,7,AT4G25050,1,3.5420351028442383,0.0,49.14546585083008
germ_cluster,7,AT2G37640,2,3.8912713527679443,0.0,48.81884765625
germ_cluster,7,AT4G18730,3,2.395782947540283,0.0,48.275821685791016
germ_cluster,7,AT1G15930,4,1.9934614896774292,0.0,48.01523208618164
germ_cluster,7,AT2G32650,5,3.4778501987457275,0.0,47.6506233215332
germ_cluster,7,AT4G34620,6,2.8944921493530273,0.0,47.45890808105469
germ_cluster,7,AT1G56200,7,3.1084864139556885,0.0,47.341678619384766
germ_cluster,7,AT1G03600,8,3.5428168773651123,0.0,46.89121627807617
germ_cluster,7,AT3G27830,9,3.3239481449127197,0.0,46.46504211425781
germ_cluster,7,AT1G78630,10,3.2103726863861084,0.0,46.42505645751953
germ_cluster,7,AT4G16410,11,3.7283096313476562,0.0,46.3364372253418
