panel_source,panel_group,gene,rank,logfoldchanges,pvals_adj,score
gehring_L1_tissue,Ovule,AT1G72260,46,1.9002323150634766,2.3649749764586775e-09,6.90970516204834
gehring_L1_tissue,Ovule,AT4G05631,47,1.525988221168518,3.3340576556607415e-09,6.85787296295166
gehring_L1_tissue,Ovule,AT2G33150,48,2.4611074924468994,9.982078167608962e-09,6.696459770202637
gehring_L1_tissue,Ovule,AT5G47370,49,3.714517593383789,1.3657092020820001e-08,6.6475629806518555
gehring_L1_tissue,Ovule,AT1G26560,50,2.318126916885376,1.3836297930129886e-08,6.642782688140869
gehring_L1_tissue,Seed coat,AT2G46960,1,6.831975936889648,0.0,152.9605712890625
gehring_L1_tissue,Seed coat,AT1G14520,2,5.815508842468262,0.0,136.66920471191406
gehring_L1_tissue,Seed coat,AT1G65370,3,4.256671905517578,0.0,133.70565795898438
gehring_L1_tissue,Seed coat,AT5G42235,4,5.707551002502441,0.0,122.00621795654297
gehring_L1_tissue,Seed coat,AT4G15210,5,4.75312614440918,0.0,121.12313079833984
gehring_L1_tissue,Seed coat,AT4G26590,6,5.907074928283691,0.0,113.39994812011719
gehring_L1_tissue,Seed coat,AT4G12960,7,4.810479640960693,0.0,112.1598129272461
gehring_L1_tissue,Seed coat,AT1G43640,8,4.7362823486328125,0.0,107.08686828613281
gehring_L1_tissue,Seed coat,AT1G05490,9,4.068798542022705,0.0,104.31112670898438
gehring_L1_tissue,Seed coat,AT5G07990,10,4.242712497711182,0.0,104.05399322509766
gehring_L1_tissue,Seed coat,AT2G01850,11,4.150455474853516,0.0,101.44859313964844
gehring_L1_tissue,Seed coat,AT3G58780,12,5.1837992668151855,0.0,101.046875
gehring_L1_tissue,Seed coat,AT2G38170,13,4.483491897583008,0.0,98.24777221679688
gehring_L1_tissue,Seed coat,AT3G08770,14,3.736628293991089,0.0,96.83304595947266
gehring_L1_tissue,Seed coat,AT5G13930,15,3.033231496810913,0.0,96.04935455322266
gehring_L1_tissue,Seed coat,AT4G12870,16,4.119570255279541,0.0,89.00897979736328
gehring_L1_tissue,Seed coat,AT4G09960,17,4.296072006225586,0.0,87.26798248291016
gehring_L1_tissue,Seed coat,AT1G73600,18,4.2822699546813965,0.0,86.6817398071289
gehring_L1_tissue,Seed coat,AT3G20520,19,4.635744094848633,0.0,84.91211700439453
gehring_L1_tissue,Seed coat,AT5G67360,20,2.9841983318328857,0.0,84.6150894165039
gehring_L1_tissue,Seed coat,AT3G02470,21,1.9610646963119507,0.0,83.84043884277344
gehring_L1_tissue,Seed coat,AT2G41430,22,3.0947659015655518,0.0,83.19879913330078
gehring_L1_tissue,Seed coat,AT5G42240,23,4.131414890289307,0.0,82.48612213134766
gehring_L1_tissue,Seed coat,AT2G25540,24,3.956925868988037,0.0,81.65192413330078
gehring_L1_tissue,Seed coat,AT5G03380,25,4.059322834014893,0.0,81.38916778564453
gehring_L1_tissue,Seed coat,AT4G36520,26,2.3861379623413086,0.0,81.35774230957031
gehring_L1_tissue,Seed coat,AT5G49180,27,3.3914358615875244,0.0,81.07112121582031
gehring_L1_tissue,Seed coat,AT5G05270,28,3.7219834327697754,0.0,79.01251983642578
gehring_L1_tissue,Seed coat,AT3G60900,29,3.39951491355896,0.0,78.78565216064453
gehring_L1_tissue,Seed coat,AT5G27380,30,2.9100310802459717,0.0,76.27841186523438
gehring_L1_tissue,Seed coat,AT2G28900,31,2.7921812534332275,0.0,75.22137451171875
gehring_L1_tissue,Seed coat,AT1G34580,32,4.306306838989258,0.0,75.11869049072266
gehring_L1_tissue,Seed coat,AT3G18490,33,2.3288302421569824,0.0,75.07270050048828
gehring_L1_tissue,Seed coat,AT2G23790,34,2.39078950881958,0.0,74.31775665283203
gehring_L1_tissue,Seed coat,AT4G23100,35,2.4129130840301514,0.0,73.77534484863281
gehring_L1_tissue,Seed coat,AT1G27080,36,3.180928945541382,0.0,71.94145965576172
